Alliance Id,Alliance Tag,Building Power,City Sieges,Defeats,Faction,Gems,Gems Spent,Gold,Gold Spent,Helps Given,Hero Power,Highest Power,Home Server,In Power Rankings,Killcount T1,Killcount T2,Killcount T3,Killcount T4,Killcount T5,Legion Power,Lord Id,Mana,Mana Spent,Map Id,merits,Name,Ore,Power,Resources Given,Resources Given Count,Scouted,Stone Spent,T4 +T5,Tech Power,Town Center,Units Dead,Units Healed,Units Killed,Victories,Wood,Wood Spent
-,-,2974458,-,403,Wilderburg,100,109820,1197565936,2055148787,8859,2796230,15084971,363,True,19910486,1052,437,67738,110038,3047211,14424763,102041212,377733723,363,2382,레이크한farm,792109040,14613719,1502480989,686,-,1363340338,177776,5795820,22,119853,10688495,20089751,13164,598737101,1537948656
263964,SSG2,3548059,-,670,Wilderburg,-,168249,1828981853,2892201436,8739,1646590,13099085,363,True,23998,0,44,137479,370112,4061426,15381023,47795802,371130616,363,13891,두비자,1422675243,13099085,3477696309,1320,13,1804000543,507591,3843010,22,445350,15055199,531633,413,1942652274,3159423792
263964,SSG2,3369063,-,323,Wilderburg,-,106409,377545731,1190831633,10672,2330590,12349711,363,True,2509,308,408,23221,89174,3411890,11081224,10606045,212934006,363,535,ム roleueue ore,1093687808,12349711,3086544340,1196,20,1464172821,112395,3238168,22,90969,6648740,115620,2930,2342057192,2674982920
263964,SSG2,4022068,-,214,Wilderburg,-,44460,1421183794,2020100656,10772,1212020,12169268,363,True,0,0,4685,157213,9907,4143799,12665952,106956625,248020281,363,22823,띠띠뽀 yellow,1802144280,12169268,3455739626,1265,5,1829621149,167120,2767381,22,-,4647543,171805,686,2193343714,2709459047
263964,SSG2,4139994,-,369,Wilderburg,1248,70002,1320295936,1100562593,18625,2321680,15023903,363,True,11394,7731,14620,292585,85318,4388670,9974614,94955800,227647771,363,4951,구타창고,2420094382,14737771,3407448962,1154,8,1958691755,377903,3887427,22,178157,10030256,411648,9235,3166260158,2864665809
263964,SSG2,4390979,2,3402,Wilderburg,70,149228,2412727563,4238638671,30513,3376880,15951425,363,True,91303,124521,234922,8902835,1007766,2971832,13772768,287063777,841255307,363,469589,morimori farm1,1422667700,14901313,4848258459,1882,11,2659680085,9910601,4161622,22,259418,55902407,10361347,19461,2630533115,4582390276
263964,SSG2,3221025,25,842,Wilderburg,20,131444,1056271307,2299200367,14257,2652320,15064783,363,True,6887571,57221,201056,1859680,1275260,5658662,10506435,82467923,350900378,363,768793,JoetheHoe Gold,1035048869,14820738,3014088324,1254,58,1273975362,3134940,3288731,22,582324,33346438,10281850,3388,955442821,1942418304
263964,SSG2,2716080,30,667,Wilderburg,1745,29046,778519359,967246097,17443,1739550,12075219,363,True,159673,372765,340645,411117,150452,4250346,9299801,55372292,174945570,363,906,TôiDạiDột2,1915565386,12075219,3019231095,1102,78,1539665400,561569,3369243,22,86558,11646125,1481035,7281,1629329333,1634926433
264008,fSSG,3675755,-,838,Wilderburg,17,92423,16716306,310597268,17150,2132590,11457802,363,True,328726,698820,458798,475546,44719,,13903435,22582989,105778430,363,33368,MaVic,31931045,8938742,-,-,121,252000291,520265,3106397,22,146171,4793900,2006609,5688,35760685,299424563
264008,fSSG,3823419,82,665,Wilderburg,64,36408,252414923,148190700,16778,2148570,10710672,363,True,514554,514069,1091415,2222642,0,2474036,13017241,54230504,41550000,363,-,3ᵀᴸGuilty,178477811,10701652,473211,1,327,113784400,2222642,2255627,22,24591,7314794,4348292,5284,266590654,153528000
264080,SSG3,3377823,-,240,Wilderburg,-,85669,550252519,729783735,11887,2421250,14561100,363,True,52755143,715,605,355621,52227,3924734,9759090,164218501,208733714,363,35475,욜로라이프의 농장1,465161197,14561100,594435745,232,-,610276015,407848,4837293,22,71571,7316424,53165168,6952,626083053,839759296
264080,SSG3,4332007,-,235,Wilderburg,9,10373,543242222,418330910,10096,1344900,9050686,363,True,66893,77,1001,60563,856,1598909,10077811,36976724,43573500,363,789,밥주는키몬찡,453684131,9037711,943121539,379,1,409973513,61419,1761895,22,136458,2718614,129390,502,1379259474,1038211690
323704,NSSG,3405461,2,600,Wilderburg,1047,18270,325126561,474030394,14565,2657500,10182494,363,True,273342,446918,253604,431358,7606,1776252,13723979,56688097,104921597,363,-,Sunshine 08,219647081,10182494,291201776,139,12,326255143,438964,2343281,22,41728,3911593,1412932,5893,346338341,498961293
-,-,3968222,13,996,Wilderburg,100,42845,45895497,130681231,9709,1346140,10327310,363,True,43009,85765,133996,524431,190150,1620577,9714967,44831244,27931000,363,54559,그늘 Farm,303327621,9263776,473869384,192,5,235077652,714581,2328837,23,146365,4626739,983228,2181,298249945,307749506
263964,SSG2,4934027,-,206,Wilderburg,-,44166,686543862,1135834676,3590,1349230,11431808,363,True,132,0,0,10215,38237,3577189,17436598,143175156,139653008,363,12870,Mim Mi  F2,335933295,11431808,356533571,120,-,604262436,48452,1571362,23,184234,11829835,48584,186,699703405,1187613740
263964,SSG2,4585206,-,498,Wilderburg,-,171385,2585591400,3225032189,9011,1334100,9497051,363,True,223,280,2451,60028,23947,979494,13083365,18140385,191956704,363,12268,ejuny rss,894503994,9497051,4079216036,1818,-,1491112815,83975,2598251,23,178688,7953952,86929,876,1351106592,2172786020
263964,SSG2,5239401,-,48,Wilderburg,-,54060,591544091,1296218458,7310,1905500,13465733,363,True,500,741,82,22013,5403,3637887,15702642,10879065,201943260,363,2564,구타창고2,1618395412,13465733,2370541067,910,-,1828074851,27416,2682945,23,77945,2247241,28739,3094,2129803378,2678816401
263964,SSG2,4872398,-,318,Wilderburg,30,52248,1443671781,1888680884,9726,1116850,9434311,363,True,101,470,8381,13359,12724,1375086,14111021,27589769,128172679,363,6761,ᴶ ᵃ ʸ Farm4,1920365809,9434311,3997697298,1505,-,1842025613,26083,2069977,23,1134,3272095,35035,142,2260394957,2582748764
263964,SSG2,3774671,-,235,Wilderburg,241,31069,1760538445,2050373329,9471,1274100,10359382,363,True,1192,515,897,31489,492402,3046266,10265064,111647121,229597207,363,-,옾 옾 옾,618449516,10359382,2215602564,782,13,784052977,523891,2264345,23,10021,7613113,526495,87,1618632422,1862075413
263964,SSG2,5230321,-,318,Wilderburg,-,62037,680665420,1209966762,6576,1759370,12522591,363,True,188672,18230,11255,56670,45405,3850211,13099365,170868434,157143867,363,4476,Mim Mi  F1,343029974,12522591,395725187,123,3,637158400,102075,1682689,23,245676,14459231,320232,736,712522074,1283060109
263964,SSG2,3838022,-,233,Wilderburg,320,42885,1867496039,2021227177,11951,1369850,11210445,363,True,10676267,8205,9648,142839,664738,3344766,10364993,126049431,323041351,363,-,옾 옾,711930977,11210445,2002458561,704,45,789750624,807577,2657807,23,23598,12140080,11501697,226,1631808105,1922731703
263964,SSG2,3866921,-,468,Wilderburg,-,82351,1577210977,1619197403,25765,2334100,15830086,363,True,7783517,10747,14313,265325,72408,4521172,10152791,200686958,221038570,363,18436,TôiDạiDột10,1562488083,14468003,4092250647,1570,60,1368390554,337733,3745810,23,24913,11262346,8146310,7872,3399477542,2704003185
263964,SSG2,4972372,1,1354,Wilderburg,319,120586,2816639584,3695534985,20599,2081360,15043119,363,True,20499,4510,18745,2018326,304757,3532315,12977034,164226013,525598809,363,77972,ᴶ ᵃ ʸ Farm,3334061932,14975867,7248675619,2809,4,3301352955,2323083,4389820,23,288111,35987544,2366837,1790,3973350904,4699208451
263964,SSG2,6326746,102,1726,Wilderburg,195,58184,2017349064,1786078536,29810,2220760,17944448,363,True,260947,341117,97202,684598,127157,452930,9716204,167437046,140811500,363,9908,라면먹고갈량,1791713439,14935064,3943516821,1284,55,1507970196,811755,5934628,23,84775,14994311,1526539,7873,1858384962,1681531926
263964,SSG2,4767412,22,1033,Wilderburg,13,52475,2015755587,1952489068,25685,1746420,13494251,363,True,15733,57405,12582,85761,144670,3184180,9920281,111413690,218899123,363,92004,집에갈량,1752130956,13474591,3605280888,1364,26,1418944550,230431,3776579,23,283095,10718785,316905,1446,1790915286,1724688511
263964,SSG2,5083786,3,918,Wilderburg,22,46911,2060006145,1786231301,26258,2121380,14771784,363,True,14506,41464,17731,140959,161543,3000841,9725244,99511086,190882157,363,92235,갈량농장,1824589401,14534151,3693602949,1370,4,1377854281,302502,4328144,23,269274,10244439,378103,1569,1984677788,1697008942
263964,SSG2,6023883,9,552,Wilderburg,140,45244,1399321061,1898403305,8833,1387900,15063480,363,True,0,1834,3496,84726,104026,2610796,12376193,141065794,267798455,363,57062,ᶠᵃʳᵐBᴀʟᴠᴇɴɪᴇ,1019103343,14999999,2619783853,919,-,1320343018,188752,4977420,23,17126,10705673,194082,516,1465963753,1973253958
263964,SSG2,5467564,9,3119,Wilderburg,3066,68767,1068665791,956474546,41226,2536560,20661819,363,True,248255,100477,313925,2046378,773235,294343,9838567,210021019,163656900,363,4777,고양이편의점,2412460550,14955824,2901795897,1080,63,1733216156,2819613,6657357,23,102073,37542023,3484888,13929,2053118918,1579221442
263986,SSG,5242235,-,2925,Wilderburg,3618,164912,1467560179,3186247059,9538,2556940,16104582,363,True,6463,25528,303,93886,1811881,3299602,16934236,100183408,535235454,363,515578,ROP farm3,1670408711,14999997,3069546157,1307,38,2458318158,1905767,3839684,23,79327,50199913,1938061,17850,1566737314,3233632714
263986,SSG,4659356,1,2686,Wilderburg,3469,175306,1434787331,2988972403,10011,2607570,16257882,363,True,111315,30078,129,79177,1401558,3738966,17159533,96354143,544321924,363,485789,ROP farm2,1071464884,14922191,2842541720,1179,18,2094293199,1480735,3916299,23,85775,41337894,1622257,16653,1582674361,3180711178
264008,fSSG,5068104,-,1282,Wilderburg,2225,13290,1217406046,1980651305,10173,2316370,13193428,363,True,0,0,0,528542,31124,916744,12866140,252000,235120807,363,-,Knight Farmer,1086039549,13193240,2984309869,1207,-,1545346024,559666,4892022,23,171763,24240851,559666,20974,1914340311,2550375000
264080,SSG3,4319528,-,164,Wilderburg,-,119774,488492292,1123552049,1262,1861340,9653559,363,True,147,8833,6418,43,3615,1605062,12286293,13737064,146046904,363,1571,카이레이r,398998222,9436673,1020298444,406,-,741047596,3658,1650743,23,3391,2706695,19056,5201,651584111,1257101371
264080,SSG3,4195814,-,2034,Wilderburg,3606,142250,1191362501,2496610601,6420,2395370,15174323,363,True,7024,33348,29872,46122,990775,5027489,9969543,60288726,346519911,363,358372,ROP farm1,785556487,14777125,2098474763,878,24,1623124779,1036897,3158452,23,19722,35363043,1107141,12398,1427687677,2673583899
264080,SSG3,6041394,17,1933,Wilderburg,133,78224,1971429510,2083915573,38884,2529960,16247586,363,True,17554,996,46925,315149,391663,1982128,9984839,125587527,277429671,363,95242,늑대네이버농장2,1402408548,14999523,4420109745,1520,17,1281615972,706812,4446041,23,236613,29096044,783107,2926,2672434902,2373051301
264712,RSsG,5234116,-,2292,Wilderburg,892,48004,3825262278,3204907340,32703,2469550,14984261,363,True,397774,817149,1088029,3350136,85290,2774297,9487437,143080074,147620390,363,23019,sᴀᴋᴀH,3067408440,14429915,6542803816,1968,57,2533425336,3435426,3951952,23,71676,21449715,5740133,6891,4055798217,3372144532
264712,RSsG,4785814,56,910,Wilderburg,2557,58890,3066118527,3397905141,24997,1621750,11942592,363,True,210644,564530,1108521,2129198,98857,1756890,9230604,101677971,201225980,363,33030,sᴀᴋᴀE,2499297275,11932092,6738400015,2202,117,2283364458,2228055,3767638,23,114179,11473163,4128553,3598,2891802929,3619056821
264712,RSsG,4371535,7,1100,Wilderburg,2565,70103,3292956414,3159450087,19555,2097800,10562210,363,True,4154063,5931865,4440694,1394124,56893,2322644,9486967,44678632,150647496,363,36019,sᴀᴋᴀZ,2977734122,10536210,6383053548,2139,101,2661415044,1451017,1744231,23,22917,12136820,15984598,6613,3623734653,3168276173
323704,NSSG,3524559,-,373,Wilderburg,-,74576,917624960,1302066120,6747,1231700,9948917,363,True,34,50,0,35821,34779,2724558,11399339,32443850,171835897,363,7714,Daemori farm 2,1068871147,9948917,1728855989,721,-,1283088647,70600,2449100,23,154607,5829338,70684,946,1343271128,1693513620
323704,NSSG,3650323,-,360,Wilderburg,-,78506,848016689,1380002850,4001,1137900,9234351,363,True,0,0,0,10265,45658,2366495,16232473,12891240,177062862,363,19201,Daemori farm 1A,947109674,9234351,1497307192,479,1,1163350057,55923,2079633,23,185463,4884011,55923,709,1218574671,1631935304
323704,NSSG,3617554,-,212,Wilderburg,-,54479,686253252,1035028722,3304,1138670,8878988,363,True,0,146,929,10188,29220,2046103,10420797,23494983,153344917,363,2995,Daemori farm 4,706803225,8878988,876572265,287,2,943666386,39408,2076661,23,144969,3263469,40483,388,949258099,1303814543
323704,NSSG,3638296,-,666,Wilderburg,-,70763,1023067396,1550501663,7733,1421650,10398598,363,True,0,0,0,21748,61231,2689633,11399347,24298824,190275531,363,48883,Daemori farm 1,1239369543,10398598,2206758571,950,3,1392649631,82979,2605019,23,290708,7598756,82979,861,1480692835,1910955369
323704,NSSG,3524296,-,331,Wilderburg,-,67509,853848433,1190596179,6207,1117350,9021536,363,True,1,643,217,33700,24938,2352747,11399344,29032705,152734358,363,5630,Daemori farm 3,928140722,9021536,1444681954,554,4,1093699900,58638,2005143,23,211837,5525170,59499,273,1178433788,1487739669
323704,NSSG,3915885,-,595,Wilderburg,-,91299,966159568,1509839375,5893,1218800,9990116,363,True,0,0,0,22127,49356,2743058,16231365,15384676,184442261,363,20882,Daemori farm,1068655740,9990116,1774520502,584,4,1367411905,71483,2112373,23,83433,7742323,71483,396,1452550365,1947117546
323704,NSSG,4842995,-,376,Wilderburg,-,110850,1738649866,2332896190,11748,2395100,14554754,363,True,3469,4269,21651,89849,119907,1634981,10271056,30850425,221295696,363,10888,NueOreˢˢᴳ,1106564831,12170318,2843573093,1253,61,1385094237,209756,3297242,23,95306,5793134,239145,3460,708777378,1334312783
323704,NSSG,4790508,18,630,Wilderburg,370,21835,2486960765,1776128601,13361,1580840,14997361,363,True,136517,16526,105678,4153840,84742,4597864,10601725,307293145,236301271,363,46032,ᴮʳᵒEndLessᴹᴵ,2269497673,14726205,3248198509,1014,9,1493324532,4238582,3756993,23,30300,23052458,4511130,2495,2226520775,1473108177
323704,NSSG,4873622,8,1534,Wilderburg,73,9100,3146890093,1836146241,20204,1545850,15279091,363,True,87026,134289,345306,3320870,779072,6520981,9263774,153793960,99619530,363,-,ᵔᴥᵔ Hân Farm6,2040906457,14670942,3207214396,969,19,1126408859,4099942,1730489,23,299721,29688685,4673403,6803,2948089658,1673841688
323704,NSSG,6119905,87,2492,Wilderburg,3394,19175,3386008168,2197965057,36258,1489950,17237776,363,True,366047,1280240,3078308,5437386,874095,4753590,9258545,209394913,75318310,363,-,ᵔᴥᵔ Hân Farm2,2562429451,14970925,4372743206,1272,411,1520104832,6311481,2607480,23,662329,35687915,11095196,6785,3099628682,1847151185
325698,#KT,4427020,-,37,Wilderburg,-,21852,594297759,776975845,8201,831350,11436415,363,True,0,0,0,0,0,3201820,11395896,49851920,147858282,363,-,Bunnies M,506899405,11436415,260700640,85,-,530621452,0,2954225,23,4961,1024920,3079,301,647894381,785726044
325698,#KT,4451996,-,58,Wilderburg,20,17203,590124931,795529719,7658,952950,11542223,363,True,0,1232,0,2189,19560,3065052,11395877,54270409,152419353,363,219,NJZ,502813756,11542223,257343377,84,-,531623059,21749,3050225,23,154025,2585973,22981,314,659849013,805302523
325698,#KT,3754947,-,42,Wilderburg,-,12706,1106630996,927012199,7123,854150,10079342,363,True,0,0,637,30877,12051,2749927,9974461,75801126,103421950,363,15535,Bunnies D,1004859072,10079342,1249762859,440,1,733328091,42928,2687318,23,212556,2696653,43565,95,1143879252,914118582
325698,#KT,4430782,-,44,Wilderburg,20,14963,594939331,789724086,8902,886450,11194204,363,True,0,247,0,2604,32603,3001551,11395899,52162882,144341044,363,28657,Bunnies Q,517906024,11194204,244044966,80,1,520537688,35207,2853421,23,151564,2353037,35454,321,643458841,781025645
325698,#KT,4434870,-,57,Wilderburg,20,17666,586106998,780287010,7801,864100,11093961,363,True,0,0,0,7137,21069,2923868,11395908,50828225,146366910,363,-,Bunnies K,503159518,11093961,259892775,86,1,511786352,28206,2849123,23,157826,2347738,28206,322,659368910,794854229
325698,#KT,4500022,-,35,Wilderburg,40,16490,610424475,761566366,8742,899200,11641885,363,True,0,0,0,5125,16427,2896156,11395888,49739686,131351850,363,2220,Bunnies O,495720515,11618375,200513243,62,1,483731183,21552,3300997,23,160925,2373515,21552,308,655483651,756598982
325698,#KT,3714986,-,64,Wilderburg,-,2245,1146649094,933764577,7261,839800,9890723,363,True,0,0,0,25839,16412,2658473,11709980,71197027,105232250,363,278,Bunnies F,1010446818,9887971,1214724316,423,2,732390562,42251,2641712,23,166908,2937189,42251,120,1134413755,887843805
325698,#KT,3685216,-,56,Wilderburg,20,4863,1123815925,890071368,7052,868020,9747932,363,True,0,0,892,24908,25968,2592305,11710129,83792295,100098610,363,31572,Bunnies G,994827649,9733447,1217151550,429,2,707131503,50876,2565906,23,197899,2920273,51768,69,1177853366,916680783
325698,#KT,5020290,3,470,Wilderburg,-,12861,1425820600,823582735,14618,1355950,15494886,363,True,3253,1458,95657,144999,54776,3895796,9942648,172945248,89660010,363,10389,Bunnies B,1255704113,14874418,1400478331,459,7,648495762,199775,4602382,23,224633,6603812,301235,1134,1505258477,839158155
329428,TS2F,4610111,-,221,Wilderburg,-,40065,2272527020,1848687243,10540,774600,10516822,363,True,8020,126,7089,105291,1,2942335,10577048,55550495,99475499,363,-,CrazyF7,1837297313,10516822,3280445994,1138,3,1414321180,105292,2189776,23,55924,5985358,120527,141,2080436193,1755860023
-,-,4133997,-,1832,Wilderburg,2756,122050,562219074,1809202146,5665,2086250,13788580,363,True,5,12222,0,49888,581772,4681042,10562268,76058264,280324303,26010,236284,ROP farmR,373679750,13788580,801314222,367,16,1056000685,631660,2887291,23,20275,27203897,643887,10799,657249246,1787404369
-,-,9565604,-,430,Wilderburg,8183,58925,1060239287,1579943171,961,3421810,21031883,363,True,121205,17957,90987,4393,220817,,14603170,181275115,327267157,363,12400,Bob the Smelly,823462151,15892630,-,-,8,1141029895,225210,2905216,24,750660,15714990,455359,16450,1097381818,1577669162
263964,SSG2,6401160,-,382,Wilderburg,-,42860,2115744581,2357373177,5664,920720,11609436,363,True,0,10,0,30723,219996,2420055,16491929,32062800,151226550,363,125101,NikaNika12,1425738289,11609436,2870681226,836,-,1529604738,250719,1867501,24,3264,5636728,250729,4027,1912008658,2228115450
263964,SSG2,6420898,-,238,Wilderburg,-,38033,2163239157,2347148511,6478,892120,11693442,363,True,0,0,56,33246,142633,2754801,16491816,28881952,140489540,363,91526,Gumayusi6,1586300450,11693442,2940539904,841,1,1667672347,175879,1625623,24,10437,5159234,175935,4111,1899843417,2192250935
263964,SSG2,5825918,-,445,Wilderburg,-,34814,1357010792,1643998578,4646,1138130,12399239,363,True,11507070,0,0,13116,65007,2729073,16999003,107242952,242815110,363,127142,Mini JayJay,1073616917,12378984,1368724111,475,2,1133573002,78123,2685863,24,13821,4465145,11585193,2783,1318226834,1626483387
263964,SSG2,6342182,-,484,Wilderburg,-,96107,908111271,1188744190,1911,799200,11761081,363,True,0,267,6,10824,51648,604547,15001119,110494093,179709615,363,26045,박씨 2,1210368860,9725565,868939206,294,3,1332134584,62472,1979636,24,166934,4814728,62745,1155,793696857,1094239188
263964,SSG2,7148902,-,374,Wilderburg,360,87396,2773867036,2975957284,11505,1564600,15785794,363,True,371473,0,0,49021,176527,2533856,14605281,100267873,318444970,363,20638,태수의 꿀단지,2255908813,14282689,4028909186,1128,5,2227107594,225548,3035331,24,94960,6795826,597021,2800,2767859921,3012528230
263964,SSG2,6334202,1,641,Wilderburg,50,53573,593229731,1124479098,10067,1997400,15004999,363,True,10615,0,1,30361,42082,3062679,17187765,178899792,281737711,363,30778,GOONER,715196952,14874505,591399348,255,1,984720471,72443,3480224,24,102109,6734698,83059,3581,1066208826,1538617075
263964,SSG2,6633844,172,2421,Wilderburg,530,59637,1376974933,1821317369,24003,2219610,23385115,363,True,9046506,348531,556687,5081828,1146013,444283,9295492,168306755,233489375,363,770,TôiDạiDột6,1822755449,14899267,5672736487,1777,161,1735711555,6227841,5601530,24,1073325,44576933,16372571,13347,4184724277,3787911777
264080,SSG3,6025724,1,369,Wilderburg,10,49886,965998183,2566434291,10486,1972830,15658689,363,True,148,14,0,298629,198645,4032396,12240864,8258402,316095771,363,55602,Shirong farm,1932882199,14843006,5099669967,1554,10,2657445449,497274,2812056,24,159621,14532769,497436,7470,2469443685,3686686214
264080,SSG3,5895499,8,1015,Wilderburg,56,11850,2366897334,1749769118,25373,1530150,12971113,363,True,468658,1083763,160794,600307,29253,2434354,8806118,89585025,114395811,363,41,Donfarm3,2420043708,12971113,3993099698,1170,76,1470001681,629560,3111110,24,8398,14229152,2353929,4340,2264741231,1641462067
264231,SNLK,5979380,-,75,Wilderburg,-,39800,1358877640,1639078385,4275,1485190,13418760,363,True,0,0,0,3003,43998,2824950,17113335,118016791,242687143,363,-,화신창고2,1332980556,13418760,1537205879,492,-,1235633952,47001,3129240,24,-,4318324,47001,794,1874125656,1988468034
264231,SNLK,5888186,-,63,Wilderburg,-,41783,1412082155,1675646024,5508,1473150,13594494,363,True,0,0,0,6351,6044,2915960,17034482,118438412,230321600,363,-,화신창고1,1395178435,13594494,1813876330,579,-,1315120170,12395,3317198,24,-,1581299,12395,936,1944151590,2039953529
264712,RSsG,6414974,-,711,Wilderburg,-,75992,1618606792,1566393909,8805,1420850,15482406,363,True,9854,11136,1610,137979,230465,739409,9849009,125120512,151592624,363,79618,박씨 5,1678555709,12598196,2195425296,655,12,1440268844,368444,4022963,24,378677,12995450,391044,4057,1398110012,1382228607
264712,RSsG,6538930,25,1994,Wilderburg,5754,38925,4940111977,4086267215,31623,2121600,18093915,363,True,1543995,1400890,2013122,3287166,555672,1185113,9486888,209282785,23107524,363,32000,Sakaleaveme,2251653438,14688705,6481742462,1787,177,1885219042,3842838,4843062,24,102278,23754814,8812823,12425,4473283012,3762728594
323704,NSSG,6145177,15,1481,Wilderburg,-,26739,2418790650,2817385322,14397,1749060,13157207,363,True,57423,108223,205817,2375586,94842,3147227,9400104,137634770,212468735,363,58809,1Côbémấtacc ᴹᴵ,2204148422,13157207,4886040898,1401,7,2760257700,2470428,2115743,24,167713,22348919,2852237,5359,2114828218,2771389756
323704,NSSG,6776077,18,2650,Wilderburg,1302,27124,3285850828,2378596699,45307,1733800,21327878,363,True,474331,523937,937904,9327863,1758024,2301614,9232918,289201022,164319802,363,5218,ᵔᴥᵔ Hân Farm17,2500018519,14886153,5364912544,1628,188,1828972172,11085887,4074662,24,864585,44123842,13053969,7612,2816194554,2090051435
323704,NSSG,5787750,19,1031,Wilderburg,267,19000,3044060091,2101215338,16069,1295550,14860648,363,True,307750,656799,227012,889366,264604,5296106,9264160,133558895,118811260,363,-,ᵔᴥᵔ Hân Farm8,2062776917,14251017,3469265892,1020,52,1369337760,1153970,1871611,24,169605,16380806,2359970,2063,2890246310,2071312541
324516,hssg,5611673,-,68,Wilderburg,-,75666,3819788287,3099505325,6043,1237880,11364472,363,True,1625,0,0,7454,2225,2717886,11053599,16214463,161399160,363,-,hieuz12h1,1303548854,11362372,3976836701,1253,-,1344610524,9679,1794933,24,-,778421,11304,155,3070302277,2697384476
324516,hssg,5204529,-,101,Wilderburg,20,35915,3824618038,3593643374,8269,1177570,10749156,363,True,126,0,4,15323,1110,2755269,12275318,2910467,136706412,363,-,hieuz2004h2,1322011934,10749156,4301271708,1393,-,1700658182,16433,1611788,24,27825,1276966,16563,152,3407337709,2877003276
324516,hssg,5424127,-,149,Wilderburg,20,79243,4285501100,3536085181,9204,1339800,11368240,363,True,97,0,0,5114,1677,2922450,12274309,2685321,135965039,363,-,hieuz200445h3,1385995013,11368240,4355615508,1313,1,1528079758,6791,1681863,24,-,1166766,6888,239,3490290334,2618426617
324516,hssg,5469503,-,146,Wilderburg,-,87823,4004524375,3574835611,8411,1282490,11587312,363,True,0,0,3193,5049,1015,2964193,12274577,4907113,174893335,363,-,hieuz14h2,1514556774,11587312,4191367690,1297,16,1875605276,6064,1871126,24,1145,1150628,9257,224,3292241922,2773651417
324516,hssg,5174405,-,78,Wilderburg,-,49174,3833110841,4103197681,6038,1254200,10906119,363,True,0,0,0,12199,360,2634355,13114479,10093870,263959176,363,-,hieuzbossh2,1077658888,10906119,6705941351,2197,20,2119453547,12559,1843159,24,58365,1448725,12559,611,3851226469,4240392185
324516,hssg,5240681,-,134,Wilderburg,-,84639,3870015152,3277019175,8394,1160410,10694093,363,True,2610,2622,45,3923,1747,2676500,12274410,2854556,145173360,363,-,hieuz13h2,1272139672,10694093,3381207525,1110,3,1413558844,5670,1616502,24,-,1302283,10947,202,3600819858,3333477317
324516,hssg,5621012,-,148,Wilderburg,-,76780,3756941342,3408669312,6611,1194530,11153696,363,True,18,126,264,144823,2232,2564500,13207421,12148969,167088694,363,-,hieuhz16,1317963695,11153696,4829255172,1526,34,1479630929,147055,1773654,24,-,1680439,147463,340,3280482810,3657283413
324516,hssg,5624977,-,149,Wilderburg,-,44975,3887961106,3575493168,8036,1376610,11567103,363,True,8566,5271,3858,16436,330,2812201,9361602,20991069,149856200,363,-,hieuzquang1,1134328934,11567103,4407598956,1369,4,1341739890,16766,1753315,24,66775,1818478,34461,1097,3614752437,3185768892
324516,hssg,5679002,-,361,Wilderburg,35,71221,4338803794,4104215272,9355,1529530,12350465,363,True,1056460,98672,6725,298416,29640,3375096,11053783,4200845,181904894,363,-,hieuz12h2,1776778798,12350465,5262937610,1580,45,1865296729,328056,1766837,24,60427,4316982,1489996,346,3594862458,3234360149
324516,hssg,5630330,-,108,Wilderburg,-,77247,3610360791,3303314372,8046,1320900,11520321,363,True,842,7695,401,11131,2772,2785050,10470050,5598767,136827247,363,-,hieuz452004h1,1468934015,11520321,4398998941,1388,6,1800543271,13903,1784041,24,-,1336732,22841,220,3543856423,3246347365
324516,hssg,5456427,-,337,Wilderburg,70,89735,4387982945,3379947551,10236,1635220,12614436,363,True,25730,5261,1918,443014,2905,3667391,11222382,3870128,215463880,363,-,hieuz14h1,1900151808,12614436,4908688937,1490,6,1756124401,445919,1855398,24,39666,6198679,480955,545,4306787175,3417819906
324516,hssg,5625621,1,348,Wilderburg,-,87999,4270919914,3818266138,10026,1644590,12887842,363,True,6689,8716,6015,312022,2152,3511398,11221630,2374246,174904113,363,-,hieuz13h1,1807048970,12887842,5186951911,1650,7,1612884654,314174,2106233,24,47334,4010885,337774,506,4256368248,4050421786
324516,hssg,5817433,12,384,Wilderburg,-,43001,5156094387,5994725238,14074,1573440,13420456,363,True,43867,41820,3626,479140,320,3529396,9811275,2814118,180929760,363,-,hieuz2004h1,2179405650,13420456,9367847409,3048,12,3204866059,479460,2500187,24,30280,4738997,571844,330,4588198136,5020025866
324516,hssg,5678285,2,897,Wilderburg,50,39981,4329062145,3960827520,19202,1729230,12928997,363,True,7535,25735,8886,229768,4873,2972713,9286053,12327674,137309924,363,-,hieuzvheh1,1416560865,12928997,6129402687,2016,20,1581827990,234641,2548769,24,115100,8316020,277185,2415,4042833472,3856495069
324516,hssg,5622469,72,423,Wilderburg,-,66416,5170536172,3785000418,17321,1943050,14621236,363,True,72462,30315,449038,1175303,20803,4725773,10034429,48807217,137451285,363,-,hieuzbossh1,2014701436,14509240,6932163853,2043,24,1718755835,1196106,2217948,24,121120,26447871,1764451,1084,4774790326,3608314651
324516,hssg,6311709,8,1101,Wilderburg,1858,31854,4631022684,3834532092,25715,2058020,14273273,363,True,119837,304700,152016,1381071,22504,3678074,8910743,37490316,151736218,363,-,hieuzbinh1,1867643650,14273273,5122591516,1463,40,1603877912,1403575,2225470,24,146883,14717186,1984781,5359,4148553460,3119634491
